date,name,norm_name,buzz,std_tot_rtw,std_tot_likes,std_avgViewers,buzz_daily_top,twitch_daily_top,avgViewers,avgPopularity,avgChannels,total_likes,total_retweets
2019-06-20,Dota 2,dota ii,0.1848927973888869,-0.06016010050102302,-0.07221073011329933,0.31726362800320923,13,8.0,33991.67916666667,33699.5375,594.2708333333334,9.0,0.0
2019-06-21,Dota 2,dota ii,0.14078852784733165,-0.06016010050102302,-0.07248063418786176,0.2734292625362164,11,9.0,31421.65625,31442.15,574.5395833333333,2.0,0.0
2019-06-22,Dota 2,dota ii,1.0567740285753382,-0.06016010050102302,-0.07255774963773673,1.1894918787140978,6,4.0,85130.70146137787,84136.90605427975,614.5782881002087,0.0,0.0
2019-06-23,Dota 2,dota ii,1.1759174937994077,-0.06016010050102302,-0.07251919191279922,1.30859678621323,4,4.0,92113.86041666666,92001.44791666669,607.8604166666668,1.0,0.0
2019-06-24,Dota 2,dota ii,1.547932911316634,-0.0597100112383376,-0.07240351873798677,1.6800464412929583,3,2.0,113892.07291666667,112089.66666666669,554.7958333333332,4.0,2.0
2019-06-25,Dota 2,dota ii,1.2343163193374072,-0.05903487734430946,-0.07236496101304928,1.365716157694766,3,2.0,95462.7875,94735.77708333332,561.9708333333333,5.0,5.0
2019-06-26,Dota 2,dota ii,1.1053372022974841,-0.0563343417681969,-0.07159380651429946,1.2332653505799802,3,4.0,87697.15416666666,87565.45625,562.9791666666666,25.0,17.0
2019-06-27,Dota 2,dota ii,0.1103058969052098,-0.059484966606994885,-0.07182515286392441,0.2416160163761291,12,22.0,29556.435416666667,29536.9375,588.2291666666666,19.0,3.0
2019-06-28,Dota 2,dota ii,1.3835894369320385,-0.05925992197565218,-0.07232640328811178,1.5151757621958026,3,2.0,104225.65208333333,103244.7875,547.1291666666667,6.0,4.0
2019-06-29,Dota 2,dota ii,1.4421712281234298,-0.06016010050102302,-0.07248063418786176,1.5748119628123143,3,2.0,107722.14166666666,106096.76666666666,591.1291666666667,2.0,0.0
2019-06-30,Dota 2,dota ii,1.9080167140959703,-0.06016010050102302,-0.07255774963773673,2.04073456423473,3,1.0,135039.33333333334,137028.90833333333,575.7083333333334,0.0,0.0
2019-07-01,Dota 2,dota ii,0.08227012820212015,-0.0597100112383376,-0.07244207646292426,0.214422215903382,13,9.0,27962.054166666665,27918.0125,586.475,3.0,2.0
2019-07-02,Dota 2,dota ii,0.14434839793810622,-0.05228353840402804,-0.06180014438017677,0.25843208072231105,12,10.0,30542.366666666665,30655.941666666666,580.54375,279.0,35.0
2019-07-03,Dota 2,dota ii,0.5892582162379418,-0.06016010050102302,-0.07232640328811178,0.7217447200270766,8,6.0,57706.535416666666,57427.13958333332,595.8395833333333,6.0,0.0
2019-07-04,Dota 2,dota ii,0.4736542213128461,-0.06016010050102302,-0.07255774963773673,0.6063720714516059,7,7.0,50942.2,50514.4625,581.375,0.0,0.0
2019-07-05,Dota 2,dota ii,0.5890204936513344,-0.059484966606994885,-0.07236496101304928,0.7208704212713783,7,7.0,57655.275,57771.51041666666,606.5083333333333,5.0,3.0
2019-07-06,Dota 2,dota ii,0.5609969996265426,-0.059484966606994885,-0.0705527479409872,0.6910347141745246,10,8.0,55905.99791666667,55525.29375,659.8125,52.0,3.0
2019-07-07,Dota 2,dota ii,1.129555998528185,-0.06016010050102302,-0.07248063418786176,1.2621967332170694,6,4.0,89393.41041666667,89145.20833333331,582.7083333333334,2.0,0.0
2019-07-08,Dota 2,dota ii,1.1007845831467753,-0.06016010050102302,-0.07251919191279922,1.2334638755605976,2,3.0,87708.79375,87933.05833333332,565.24375,1.0,0.0
2019-07-09,Dota 2,dota ii,1.399927514304428,-0.06016010050102302,-0.07248063418786176,1.5325682489933128,2,2.0,105245.37916666667,105439.04583333334,568.825,2.0,0.0
2019-06-18,Duck Hunt,duck hunt,-0.3677313671120245,-0.04868282430254463,-0.05659485151361551,-0.2624536912958643,30,3749.0,2.6666666666666665,0.0,1.0,414.0,51.0
2019-06-23,Duck Hunt,duck hunt,-0.12892273498218595,0.020630922151011175,0.11290490731159435,-0.2624585644447915,17,3995.0,2.380952380952381,1.4761904761904765,1.0,4810.0,359.0
2019-06-26,Duck Hunt,duck hunt,-0.37205528747746863,-0.0531837169293989,-0.05644062061386554,-0.2624309499342042,31,2992.0,4.0,0.9230769230769232,1.0,418.0,31.0
2019-07-01,Duck Hunt,duck hunt,-0.3708321717268065,-0.049132913565230064,-0.05929389225923987,-0.2624053659023366,33,2388.0,5.5,3.5,1.6,344.0,49.0
2019-07-04,Duck Hunt,duck hunt,-0.3733060205816997,-0.0513833598786572,-0.05944812315898983,-0.2624745375440527,33,4608.0,1.4444444444444444,0.4444444444444444,1.0,340.0,39.0
2019-07-07,Duck Hunt,duck hunt,-0.25105431510684056,0.0010520392241950885,0.010264243527993665,-0.26237059785902933,23,2100.0,7.538461538461538,5.307692307692308,1.0,2148.0,272.0
2019-07-08,Duck Hunt,duck hunt,-0.3725216536207071,-0.051608404509999914,-0.05856129548542754,-0.26235195362527963,30,1814.0,8.631578947368421,4.105263157894736,1.0,363.0,38.0
2019-07-09,Duck Hunt,duck hunt,-0.3149940325694585,-0.041031306836892364,-0.011482313336751187,-0.26248041239581493,24,5106.0,1.1,0.6,1.0,1584.0,85.0
2019-06-14,FIFA 19,fifa xix,-0.10675972985395588,-0.06016010050102302,-0.07255774963773673,0.025958120284803876,16,14.0,16912.34375,17012.541666666668,385.9020833333333,0.0,0.0
2019-06-15,FIFA 19,fifa xix,-0.18190251878555935,-0.06016010050102302,-0.07255774963773673,-0.04918466864679963,18,18.0,12506.697916666666,12576.172916666665,359.77083333333326,0.0,0.0
2019-06-16,FIFA 19,fifa xix,-0.1935595188929174,-0.06016010050102302,-0.07255774963773673,-0.06084166875415763,19,23.0,11823.244258872652,11651.538622129436,391.3319415448852,0.0,0.0
2019-06-17,FIFA 19,fifa xix,-0.2321862278192232,-0.06016010050102302,-0.07255774963773673,-0.09946837768046346,19,24.0,9558.547916666666,9674.7625,267.8541666666667,0.0,0.0
2019-06-18,FIFA 19,fifa xix,-0.1592846356126,-0.06016010050102302,-0.07255774963773673,-0.026566785473840258,16,19.0,13832.791666666666,13827.902083333332,273.1666666666667,0.0,0.0
2019-06-19,FIFA 19,fifa xix,-0.24448431177814595,-0.06016010050102302,-0.07255774963773673,-0.1117664616393862,22,22.0,8837.507306889353,8849.469728601252,245.2463465553236,0.0,0.0
2019-06-20,FIFA 19,fifa xix,-0.16712457791140847,-0.06016010050102302,-0.07255774963773673,-0.03440672777264872,18,19.0,13373.133333333333,13296.433333333332,324.8020833333333,0.0,0.0
2019-06-21,FIFA 19,fifa xix,-0.14585539961840333,-0.06016010050102302,-0.07255774963773673,-0.01313754947964356,17,19.0,14620.152083333332,14378.410416666668,370.42291666666665,0.0,0.0
2019-06-22,FIFA 19,fifa xix,-0.18743715502469616,-0.06016010050102302,-0.07255774963773673,-0.05471930488593641,17,21.0,12182.200417536535,12194.968684759917,364.5219206680584,0.0,0.0
2019-06-23,FIFA 19,fifa xix,-0.16040510960826854,-0.06016010050102302,-0.07255774963773673,-0.027687259469508792,18,21.0,13767.097916666668,13607.597916666668,373.32083333333327,0.0,0.0
2019-06-24,FIFA 19,fifa xix,-0.2786725913895593,-0.06016010050102302,-0.07255774963773673,-0.14595474125079966,19,53.0,6833.0375,6992.34375,256.56458333333336,0.0,0.0
2019-06-25,FIFA 19,fifa xix,-0.18912574378284808,-0.06016010050102302,-0.07255774963773673,-0.05640789364408831,18,28.0,12083.197916666666,12209.1,254.44375,0.0,0.0
2019-06-26,FIFA 19,fifa xix,-0.27645104462238856,-0.06016010050102302,-0.07255774963773673,-0.1437331944836288,21,44.0,6963.2875,7025.46875,228.93958333333333,0.0,0.0
2019-06-27,FIFA 19,fifa xix,-0.16767986574441307,-0.059935055869680315,-0.07240351873798677,-0.035341291136745986,16,33.0,13318.339583333332,13548.470833333333,286.74375,4.0,1.0
2019-06-28,FIFA 19,fifa xix,-0.2465586262548949,-0.06016010050102302,-0.07255774963773673,-0.11384077611613515,21,35.0,8715.889583333334,8740.59375,315.2604166666667,0.0,0.0
2019-06-29,FIFA 19,fifa xix,-0.259742220009785,-0.06016010050102302,-0.07255774963773673,-0.1270243698710252,20,33.0,7942.93125,7893.479166666668,290.40208333333334,0.0,0.0
2019-06-30,FIFA 19,fifa xix,-0.2662626303316438,-0.06016010050102302,-0.07255774963773673,-0.13354478019288404,19,29.0,7560.6375,7550.491666666668,312.04583333333335,0.0,0.0
2019-07-01,FIFA 19,fifa xix,-0.33040872723237397,-0.06016010050102302,-0.07255774963773673,-0.19769087709361424,26,52.0,3799.73125,3872.410416666666,221.6125,0.0,0.0
2019-07-02,FIFA 19,fifa xix,-0.3427209004351512,-0.06016010050102302,-0.07255774963773673,-0.21000305029639146,26,49.0,3077.8645833333335,3065.983333333333,197.7458333333333,0.0,0.0
2019-07-03,FIFA 19,fifa xix,-0.2638023703337972,-0.06016010050102302,-0.07255774963773673,-0.1310845201950374,20,24.0,7704.883333333333,7707.28125,208.21875,0.0,0.0
2019-07-04,FIFA 19,fifa xix,-0.26439275740251983,-0.06016010050102302,-0.07255774963773673,-0.13167490726376005,22,21.0,7670.26875,7626.814583333334,261.29375,0.0,0.0
2019-07-05,FIFA 19,fifa xix,-0.15176285917676732,-0.06016010050102302,-0.07255774963773673,-0.01904500903800758,16,16.0,14273.795833333334,14023.264583333335,284.8125,0.0,0.0
2019-07-06,FIFA 19,fifa xix,-0.16273464230994727,-0.06016010050102302,-0.07255774963773673,-0.03001679217118752,17,18.0,13630.516666666666,13649.916666666664,285.29791666666665,0.0,0.0
2019-07-07,FIFA 19,fifa xix,-0.103932161331921,-0.06016010050102302,-0.07255774963773673,0.02878568880683874,17,15.0,17078.125,17227.839583333334,304.73125,0.0,0.0
2019-07-08,FIFA 19,fifa xix,-0.3239250871529044,-0.05925992197565218,-0.0705527479409872,-0.19411241723626504,25,35.0,4009.5375,4081.275,219.85,52.0,4.0
2019-07-09,FIFA 19,fifa xix,-0.282862118741391,-0.06016010050102302,-0.07255774963773673,-0.15014426860263122,22,24.0,6587.404166666666,6585.36875,215.7645833333333,0.0,0.0
2019-06-14,Fortnite,fortnite,3.0324185842687656,0.3624737171605932,1.249393849844138,1.4205510172640343,1,2.0,98677.77291666667,98402.21041666668,7910.56875,34285.0,1878.0
2019-06-15,Fortnite,fortnite,1.9783571608045545,0.1513818529611278,0.4340907560408934,1.3928845518025332,4,2.0,97055.67916666667,95556.88333333332,8076.852083333332,13140.0,940.0
2019-06-16,Fortnite,fortnite,3.228069673430607,0.45024112338425154,1.2031245799191488,1.5747039701272065,1,3.0,107715.81002087683,106885.62212943633,7804.189979123173,33085.0,2268.0
2019-06-17,Fortnite,fortnite,3.4561227997207715,0.17748703019688258,1.3049555314790622,1.9736802380448266,1,1.0,131107.91666666666,132466.03333333333,7232.445833333332,35726.0,1056.0
2019-06-18,Fortnite,fortnite,5.435624486676702,1.931709931513335,1.9733536932704667,1.5305608618929003,1,2.0,105127.68541666666,104165.64583333331,7266.329166666666,53061.0,8851.0
2019-06-19,Fortnite,fortnite,2.488959379570248,0.2981109525965771,0.5135967848619996,1.6772516421116717,1,2.0,113728.21294363256,113686.74112734865,7596.931106471817,15202.0,1592.0
2019-06-20,Fortnite,fortnite,3.8447763051377817,0.4245860354111822,1.0979776640146113,2.3222126057119894,1,1.0,151542.48125,150466.44583333333,8130.929166666668,30358.0,2154.0
2019-06-21,Fortnite,fortnite,4.247078555664818,0.6097977670062356,0.8013145283455563,2.8359662603130262,1,1.0,181664.02291666667,180342.06666666668,7788.633333333332,22664.0,2977.0
2019-06-22,Fortnite,fortnite,2.627309204599198,0.22632171519825145,0.5494940267788035,1.8514934626221429,1,2.0,123944.0668058455,126057.48434237995,8283.544885177453,16133.0,1273.0
2019-06-23,Fortnite,fortnite,2.5571576672946668,0.2344233219265891,0.406252078636025,1.9164822667320531,1,2.0,127754.38125,127389.70833333331,8098.922916666666,12418.0,1309.0
2019-06-24,Fortnite,fortnite,5.167382164424945,2.0030490796489757,1.4315405424488445,1.7327925423271242,1,1.0,116984.59375,116763.27083333331,7639.0875,39009.0,9168.0
2019-06-25,Fortnite,fortnite,5.372086083671455,1.3967788428117052,1.9617863757892195,2.01352086507053,1,1.0,133443.78541666668,132994.0125,8345.041666666666,52761.0,6474.0
2019-06-26,Fortnite,fortnite,2.352550071240567,0.030532885930090577,0.48116973818956976,1.8408474471209064,1,1.0,123319.8875,123676.1875,8222.55625,14361.0,403.0
2019-06-27,Fortnite,fortnite,2.4614551420405246,0.12865234519551372,0.6672493187379006,1.6655534781071106,3,1.0,113042.34583333334,113430.06458333335,8218.591666666667,19187.0,839.0
2019-06-28,Fortnite,fortnite,3.185500790656243,0.350096262436744,0.8672482379886657,1.9681562902308332,1,1.0,130784.04583333334,129815.77291666668,8174.445833333332,24374.0,1823.0
2019-06-29,Fortnite,fortnite,4.479052390881797,1.2750296972552972,1.617041757123113,1.5869809365033882,1,1.0,108435.6125,109241.39166666666,8405.495833333332,43820.0,5933.0
2019-06-30,Fortnite,fortnite,2.5083174653915643,0.5092028167960425,0.5648400013039251,1.4342746472915966,2,3.0,99482.39375,99245.50208333334,7985.0666666666675,16531.0,2530.0
2019-07-01,Fortnite,fortnite,6.031469983552588,1.8590205155896389,2.6361224272209975,1.5363270407419511,1,2.0,105465.75833333333,105841.4125,7982.16875,70250.0,8528.0
2019-07-02,Fortnite,fortnite,2.527069852327963,0.30868805026968466,0.5831934783741706,1.6351883236841074,3,1.0,111262.02708333333,111465.15,8037.8708333333325,17007.0,1639.0
2019-07-03,Fortnite,fortnite,2.5166011110721733,0.35437211043225547,0.5899410802382314,1.5722879204016866,1,1.0,107574.15625,107338.73958333331,7605.0625,17182.0,1842.0
2019-07-04,Fortnite,fortnite,2.313643280878789,0.4842228627170012,0.416546991194335,1.4128734269674523,1,2.0,98227.63333333333,98849.94583333332,7141.564583333334,12685.0,2419.0
2019-07-05,Fortnite,fortnite,3.847109328748608,1.3051856778552207,1.1366510621269146,1.4052725887664732,1,1.0,97781.99375,97209.1875,6626.76875,31361.0,6067.0
2019-07-06,Fortnite,fortnite,2.1220525987846153,0.2186701977325992,0.7326046625069477,1.170777738545068,1,6.0,84033.48541666666,84948.97708333332,7476.4875,20882.0,1239.0
2019-07-07,Fortnite,fortnite,2.130778571095888,0.1581331919014092,0.6540625768092788,1.3185828023851998,1,3.0,92699.34375,92196.92708333331,7430.9625,18845.0,970.0
2019-07-08,Fortnite,fortnite,2.1997254089155347,0.13855430897459312,0.5607528824605509,1.5004182174803904,1,1.0,103360.4125,103143.04583333334,7543.639583333334,16425.0,883.0
2019-07-09,Fortnite,fortnite,4.45611903589772,1.1771352826212167,1.7177159769349017,1.5612677763416019,1,1.0,106928.04166666667,107522.01041666669,7686.197916666668,46431.0,5498.0
2019-06-14,Grand Theft Auto IV,grand theft auto iv,-0.3926755282266007,-0.06016010050102302,-0.07213361466342433,-0.26038181306215336,45,435.0,124.14155251141553,126.78538812785386,3.9406392694063928,11.0,0.0
2019-06-15,Grand Theft Auto IV,grand theft auto iv,-0.3922386280690925,-0.06016010050102302,-0.07248063418786176,-0.2595978933802078,42,395.0,170.10301507537687,137.63819095477388,4.452261306532663,2.0,0.0
2019-06-16,Grand Theft Auto IV,grand theft auto iv,-0.3826884773813946,-0.06016010050102302,-0.0718637105888619,-0.2506646662915097,37,175.0,693.8609865470852,733.2556053811659,5.006726457399104,18.0,0.0
2019-06-17,Grand Theft Auto IV,grand theft auto iv,-0.3855665490802896,-0.06016010050102302,-0.07205649921354935,-0.25334994936571725,41,182.0,536.421978021978,496.0263736263736,5.279120879120879,13.0,0.0
2019-06-18,Grand Theft Auto IV,grand theft auto iv,-0.3945373954702388,-0.06016010050102302,-0.07232640328811178,-0.26205089168110396,49,1036.0,26.2829373650108,26.637149028077754,5.004319654427646,6.0,0.0
2019-06-19,Grand Theft Auto IV,grand theft auto iv,-0.3938921939161466,-0.059935055869680315,-0.07201794148861186,-0.2619391965578544,46,874.0,32.83165829145729,31.874371859296478,4.349246231155779,14.0,1.0
2019-06-20,Grand Theft Auto IV,grand theft auto iv,-0.3938090489532157,-0.06016010050102302,-0.07194082603873687,-0.2617081224134558,45,764.0,46.37960954446854,44.036876355748376,4.635574837310196,16.0,0.0
2019-06-21,Grand Theft Auto IV,grand theft auto iv,-0.3947573953168212,-0.06016010050102302,-0.07236496101304928,-0.2622323338027489,49,1256.0,15.644927536231885,15.91545893719807,3.480676328502416,5.0,0.0
2019-06-22,Grand Theft Auto IV,grand theft auto iv,-0.38926396252982176,-0.05678443103088233,-0.07032140159136224,-0.2621581299075772,40,1211.0,19.995525727069353,19.890380313199106,3.5525727069351234,58.0,15.0
2019-06-23,Grand Theft Auto IV,grand theft auto iv,-0.3826783205037775,-0.051608404509999914,-0.0688947657686751,-0.2621751502251025,37,1244.0,18.997619047619047,19.488095238095237,3.6857142857142855,95.0,38.0
2019-06-24,Grand Theft Auto IV,grand theft auto iv,-0.3947299769489049,-0.06016010050102302,-0.07236496101304928,-0.2622049154348326,48,1209.0,17.252475247524753,18.85643564356436,3.0693069306930694,5.0,0.0
2019-06-25,Grand Theft Auto IV,grand theft auto iv,-0.3947993948444349,-0.06016010050102302,-0.07236496101304928,-0.2622743333303626,48,1461.0,13.182481751824817,12.883211678832117,4.401459854014599,5.0,0.0
2019-06-26,Grand Theft Auto IV,grand theft auto iv,-0.3944974310272893,-0.06016010050102302,-0.07224928783823681,-0.26208804268802943,48,1020.0,24.104761904761904,24.216666666666665,3.871428571428571,8.0,0.0
2019-06-27,Grand Theft Auto IV,grand theft auto iv,-0.39441918461377096,-0.06016010050102302,-0.07244207646292426,-0.2618170076498237,48,778.0,39.995633187772924,40.11572052401747,4.181222707423581,3.0,0.0
2019-06-28,Grand Theft Auto IV,grand theft auto iv,0.05290192846106756,0.25400220485340524,0.05992659324748191,-0.2610268696398196,12,479.0,86.32167832167832,82.76689976689977,3.904428904428904,3436.0,1396.0
2019-06-29,Grand Theft Auto IV,grand theft auto iv,-0.3920606942829218,-0.058584788081624026,-0.07120822926492455,-0.2622676769363732,42,1368.0,13.572748267898383,13.140877598152425,3.660508083140877,35.0,7.0
2019-06-30,Grand Theft Auto IV,grand theft auto iv,-0.39204805450564784,-0.06016010050102302,-0.0714395756145495,-0.26044837839007534,43,444.0,120.23880597014926,117.49040511727077,4.554371002132196,29.0,0.0
2019-07-01,Grand Theft Auto IV,grand theft auto iv,-0.39410354604657866,-0.059935055869680315,-0.07232640328811178,-0.2618420868887866,46,763.0,38.52522935779817,39.24082568807339,2.5045871559633026,6.0,1.0
2019-07-02,Grand Theft Auto IV,grand theft auto iv,-0.3937956272418044,-0.06016010050102302,-0.07221073011329933,-0.26142479662748197,45,608.0,62.99109131403118,62.786191536748326,3.759465478841871,9.0,0.0
2019-07-03,Grand Theft Auto IV,grand theft auto iv,-0.3946884144672471,-0.06016010050102302,-0.07255774963773673,-0.2619705643284873,47,913.0,30.99255583126551,30.640198511166247,3.359801488833747,0.0,0.0
2019-07-04,Grand Theft Auto IV,grand theft auto iv,-0.3937905545505695,-0.06016010050102302,-0.07194082603873687,-0.2616896280108096,45,687.0,47.46394230769231,45.23317307692307,3.4807692307692313,16.0,0.0
2019-07-05,Grand Theft Auto IV,grand theft auto iv,-0.3945467786033199,-0.059935055869680315,-0.07240351873798677,-0.2622082039956528,48,1232.0,17.05966587112172,17.031026252983292,3.1503579952267304,4.0,1.0
2019-07-06,Grand Theft Auto IV,grand theft auto iv,-0.3936029304804805,-0.06016010050102302,-0.0722878455631743,-0.26115498441628315,44,542.0,78.81026785714286,76.77008928571429,3.515625,7.0,0.0
2019-07-07,Grand Theft Auto IV,grand theft auto iv,-0.3943375684477708,-0.06016010050102302,-0.07255774963773673,-0.26161971830901104,48,732.0,51.56277056277056,52.96969696969697,5.863636363636362,0.0,0.0
2019-07-08,Grand Theft Auto IV,grand theft auto iv,-0.3945116986178448,-0.059935055869680315,-0.07224928783823681,-0.2623273549099276,48,1646.0,10.073809523809524,9.90952380952381,3.878571428571429,8.0,1.0
2019-07-09,Grand Theft Auto IV,grand theft auto iv,-0.3660805181670004,-0.04755760114583106,-0.056286389714115585,-0.26223652730705377,31,1356.0,15.39906103286385,15.04694835680751,4.272300469483568,422.0,56.0
2019-06-14,Grand Theft Auto V,grand theft auto v,1.039834258325241,-0.053858850823427035,-0.0667355331721756,1.1604286423208439,4,4.0,83426.71458333333,83332.32291666669,969.725,151.0,28.0
2019-06-15,Grand Theft Auto V,grand theft auto v,1.0310949119406454,-0.05565920787416875,-0.056787640138302974,1.143541759953117,6,4.0,82436.63125,82667.64791666668,986.55625,409.0,20.0
2019-06-16,Grand Theft Auto V,grand theft auto v,0.973419575892075,-0.05003309209060091,-0.060759085806864524,1.0842117537895404,6,4.0,78958.09394572025,79555.24634655532,991.3361169102296,306.0,45.0
2019-06-17,Grand Theft Auto V,grand theft auto v,1.0129510595658404,-0.044857065569718496,-0.06164591348042681,1.1194540386159857,5,4.0,81024.36041666666,80372.93333333332,907.2875,283.0,68.0
2019-06-18,Grand Theft Auto V,grand theft auto v,0.9700501697470642,-0.05565920787416875,-0.06565591687392587,1.0913652944951584,5,4.0,79377.50833333333,79729.9,944.9583333333335,179.0,20.0
2019-06-19,Grand Theft Auto V,grand theft auto v,1.016649573419564,-0.048907868933887336,-0.06735245677117546,1.1329098991246267,3,4.0,81813.28183716076,81162.63883089769,963.5302713987472,135.0,50.0
2019-06-20,Grand Theft Auto V,grand theft auto v,1.0048916472266465,-0.049357958196572765,-0.03835704761818233,1.0926066530414016,5,4.0,79450.28958333333,79854.02708333332,988.075,887.0,48.0
2019-06-21,Grand Theft Auto V,grand theft auto v,0.8733170617438231,-0.05115831524731448,-0.06816216899486277,0.9926375459860004,4,5.0,73589.06875,73486.65208333332,984.2458333333333,114.0,40.0
2019-06-22,Grand Theft Auto V,grand theft auto v,0.9548774259801444,-0.05408389545476976,-0.06287976067842653,1.0718410821133404,7,7.0,78232.7974947808,77950.39248434237,1035.528183716075,251.0,27.0
2019-06-23,Grand Theft Auto V,grand theft auto v,1.1284727496012237,-0.05430894008611247,-0.06735245677117546,1.2501341464585116,5,5.0,88686.17708333333,88997.28333333334,1044.25625,135.0,26.0
2019-06-24,Grand Theft Auto V,grand theft auto v,1.022479027837103,-0.045532199463746634,-0.061183220781176925,1.1291944480820266,6,5.0,81595.44375,81815.14375,982.36875,295.0,65.0
2019-06-25,Grand Theft Auto V,grand theft auto v,1.0603789526272145,-0.050258136721943625,-0.0596023540587398,1.170239443407898,5,4.0,84001.925,83847.29583333334,965.51875,336.0,44.0
2019-06-26,Grand Theft Auto V,grand theft auto v,1.1245024524503773,-0.04868282430254463,-0.06276408750361405,1.235949364256536,2,3.0,87854.51875,87318.6,976.2916666666665,254.0,51.0
2019-06-27,Grand Theft Auto V,grand theft auto v,0.965335796301603,-0.0464323779891175,-0.062262837079426675,1.0740310113701472,5,4.0,78361.19375,78684.28333333334,950.8145833333333,267.0,61.0
2019-06-28,Grand Theft Auto V,grand theft auto v,0.7936314534026979,-0.04733255651448834,-0.06685120634698809,0.9078152162641744,6,6.0,68615.90833333334,68848.65208333332,965.1354166666665,148.0,57.0
2019-06-29,Grand Theft Auto V,grand theft auto v,0.9547609292247612,-0.05588425250551146,-0.06939601619286248,1.0800411979231352,6,8.0,78713.57291666667,78244.8,1015.0270833333333,82.0,19.0
2019-06-30,Grand Theft Auto V,grand theft auto v,1.0373080659146952,-0.05363380619208433,-0.0680464958200503,1.15898836792683,7,7.0,83342.27083333333,83540.21041666668,1023.3145833333333,117.0,29.0
2019-07-01,Grand Theft Auto V,grand theft auto v,1.032041343939744,-0.052058493772685316,-0.06781514947042536,1.1519149871828547,5,4.0,82927.55625,82828.22708333332,988.40625,123.0,36.0
2019-07-02,Grand Theft Auto V,grand theft auto v,0.9505810022254968,-0.0531837169293989,-0.06966592026742492,1.0734306394223205,9,4.0,78325.99375,78408.65625,996.6083333333332,75.0,31.0
2019-07-03,Grand Theft Auto V,grand theft auto v,0.91992268307347,-0.05363380619208433,-0.0688947657686751,1.0424512550342295,6,4.0,76509.6625,76451.19166666668,997.44375,95.0,29.0
2019-07-04,Grand Theft Auto V,grand theft auto v,0.9898235664994536,-0.055209118611483324,-0.06557880142405088,1.1106114865349879,5,5.0,80505.91875,80938.98333333334,1044.8166666666666,181.0,22.0
2019-07-05,Grand Theft Auto V,grand theft auto v,0.8779345348173249,-0.0498080474592582,-0.06935745846792499,0.9971000407445082,5,5.0,73850.70625,73072.76458333334,1020.3791666666667,83.0,46.0
2019-07-06,Grand Theft Auto V,grand theft auto v,1.0784822917150183,-0.04013112831152151,-0.055052542516115875,1.1736659625426558,5,5.0,84202.82291666667,84281.41041666668,1100.2020833333333,454.0,89.0
2019-07-07,Grand Theft Auto V,grand theft auto v,0.96476591676566,-0.0531837169293989,-0.06839351534448772,1.0863431490395465,9,6.0,79083.05833333333,78703.16041666668,1120.4375,108.0,31.0
2019-07-08,Grand Theft Auto V,grand theft auto v,1.0689946284028276,-0.0547590293487979,-0.06789226492030033,1.191645922671926,3,4.0,85256.99375,85273.14583333331,1090.6395833333333,121.0,24.0
2019-07-09,Grand Theft Auto V,grand theft auto v,1.0882758809661293,-0.048907868933887336,-0.06581014777367583,1.2029938976736925,4,3.0,85922.32916666666,85740.97291666668,1126.8666666666666,175.0,50.0
2019-06-14,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.3901667268435986,-0.06016010050102302,-0.07197938376367438,-0.2580272425789012,42,275.0,262.19077568134173,275.74633123689733,23.834381551362682,15.0,0.0
2019-06-15,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.3843992686267032,-0.059935055869680315,-0.07178659513898693,-0.25267761761803603,35,187.0,575.8410041841004,583.2468619246863,24.257322175732217,20.0,1.0
2019-06-16,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.38512311883958705,-0.0597100112383376,-0.07244207646292426,-0.25297103113832514,38,209.0,558.6380753138076,552.7259414225941,27.506276150627613,3.0,2.0
2019-06-17,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.3895043006897858,-0.06016010050102302,-0.07109255609011209,-0.2582516440986507,42,299.0,249.03404255319148,238.8957446808511,21.32340425531915,38.0,0.0
2019-06-18,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.3857222480112672,-0.059484966606994885,-0.07197938376367438,-0.2542578976405979,35,213.0,483.188679245283,484.8658280922432,22.70859538784067,15.0,3.0
2019-06-19,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.3747999865184628,-0.05880983271296674,-0.07035995931629975,-0.2456301944891963,33,120.0,989.0336842105263,995.92,21.705263157894734,57.0,6.0
2019-06-20,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.38177238712260303,-0.0597100112383376,-0.07170947968911193,-0.2503528961951535,32,145.0,712.1401673640167,703.1569037656903,22.801255230125523,22.0,2.0
2019-06-21,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.3857456366841464,-0.059484966606994885,-0.0705527479409872,-0.25570792213616433,39,217.0,398.1732776617954,399.8496868475992,26.79958246346555,52.0,3.0
2019-06-22,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.38876821267108497,-0.059484966606994885,-0.07201794148861186,-0.25726530457547825,38,262.0,306.86344537815125,308.78361344537814,26.380252100840334,14.0,3.0
2019-06-23,Grand Theft Auto: San Andreas,grand theft auto san andreas,-0.3892716709899007,-0.059935055869680315,-0.07163236423923695,-0.25770425088098353,41,310.0,281.1278825995807,279.20125786163516,26.979035639413,24.0,1.0
